root_888,superclass,cell_type,malecns_cell_type,side,dimorphism,n_planes,neck_area_um2,neck_diameter_um,relative_caliber
720575941480704954,descending_neuron,DNg07,DNg07,right,isomorphic,3,0.03300445520956378,0.2049940914398682,0.4349231517965867
720575941480714626,ascending_neuron,AN12A003,AN12A003,left,isomorphic,3,0.2057467736892752,0.5118250955774456,1.369706585937501
720575941480717280,ascending_neuron,AN10B037,AN10B037,right,dimorphic,3,0.02119503766233708,0.1642752571260769,0.4396206898341061
720575941480759971,descending_neuron,DNge136,DNge136,left,isomorphic,3,0.2973086720084491,0.6152602361552821,1.305359189644064
720575941480772259,ascending_neuron,AN09B004,AN09B004,right,isomorphic,3,0.2642654841188424,0.5800631557758968,1.552319985071377
720575941480780451,descending_neuron,DNg50,DNg50,left,isomorphic,3,0.3741135548032478,0.6901711180547477,1.464292925883649
720575941480782755,ascending_neuron,AN05B023,auto:AN05B023a,right,dimorphic,3,0.04945288593749905,0.2509290138204453,0.6715167462527442
720575941480784381,ascending_neuron,AN19B060,AN19B060,right,isomorphic,3,0.04460879957712197,0.2383226545353104,0.637780586211465
720575941480797859,descending_neuron,DNge005,auto:DNge172,left,isomorphic,3,0.4313933729458342,0.7388401144029679,1.567550893651728
720575941480799395,descending_neuron,DNg105,DNg105,left,isomorphic,3,1.188261125785755,1.230016688838792,2.609649533382243
720575941480901827,descending_neuron,DNge085,auto:DNg18_a,left,isomorphic,3,0.04315070530303031,0.2343953591158142,0.4973019838625269
720575941480917187,descending_neuron,DNge069,DNge069,right,isomorphic,3,0.1368435391991351,0.417414189444795,0.8856015976011707
720575941480942499,descending_neuron,DNg12_e,auto:DNge177,left,isomorphic,3,0.05075518633602826,0.2542115464400329,0.5393447500081495
720575941480954019,descending_neuron,DNpe031,DNpe031,right,isomorphic,3,0.361193109803887,0.6781484724514085,1.438785230115396
720575941480969123,ascending_neuron,AN01B005,AN01B005,right,isomorphic,3,0.09751580633845361,0.3523648405656486,0.9429714309554743
720575941480974048,descending_neuron,DNg88,DNg88,right,isomorphic,3,0.5528329678853852,0.8389808080909698,1.780013144714501
720575941480996226,descending_neuron,DNpe008,auto:DNp17,right,isomorphic,3,0.03864518473333846,0.2218210481809202,0.4706238542390759
720575941481010511,ascending_neuron,AN10B027,AN10B027,right,isomorphic,3,0.1213489852042031,0.3930729279351016,1.051911254056474
720575941481059663,ascending_neuron,AN05B052,auto:AN05B050_c,left,isomorphic,3,0.07423787401318875,0.3074452746598308,0.8227611759478778
720575941481103523,descending_neuron,DNpe019,auto:DNp51,left,isomorphic,3,0.3456657410533908,0.6634118560663217,1.407519472161103
720575941481122690,descending_neuron,DNg08_b,auto:DNg08,right,isomorphic,3,0.09393470992063563,0.3458343350423432,0.73373509421472
720575941481244128,ascending_neuron,AN01B002,AN01B002,right,isomorphic,3,0.09211151273148065,0.3424617066696619,0.9164694328393983
720575941481339215,ascending_neuron,AN08B031,AN08B031,left,dimorphic,3,0.04480706899350662,0.2388516948363762,0.6391963627938515
720575941481381117,descending_neuron,DNg45,DNg45,left,isomorphic,3,0.3350056590335593,0.6531021763794638,1.385646069118475
720575941481407427,descending_neuron,DNg10,auto:DNg10,left,isomorphic,3,0.05507894907009615,0.2639723171730728,0.5600535672299516
720575941481470883,ascending_neuron,AN27X017,auto:AN27X018,right,isomorphic,3,0.499379564561428,0.7973893712812057,2.133911531180808
720575941481742671,sensory_ascending,SApp09,SApp09,left,isomorphic,3,0.6681427844534672,0.9223371480622563,2.599896353244768
720575941482025923,sensory_ascending,SApp04,SApp04,left,isomorphic,3,0.09704931499604617,0.3515210173551864,0.9908721697165687
720575941482056834,descending_neuron,DNpe049,,right,isomorphic,3,0.1275754171280532,0.4030310980849008,0.8550858915977205
720575941482071631,ascending_neuron,ANXXX145,ANXXX145,left,isomorphic,3,0.07678935946969603,0.3126839444098474,0.8367804972358539
720575941482115526,ascending_neuron,AN12B055,auto:AN12B076,right,isomorphic,3,0.04035289972643148,0.2266691590764506,0.6065944063677733
720575941482146467,ascending_neuron,AN05B017,AN05B017,right,isomorphic,3,0.1726909164285697,0.4689103366459415,1.254861439714093
720575941482193315,ascending_neuron,AN17A024,AN17A024,right,isomorphic,3,0.1056247107000851,0.3667227270903177,0.9813948922177539
720575941482233027,ascending_neuron,ANXXX462a,ANXXX462a,left,isomorphic,3,0.172084402916063,0.4680861745713821,1.252655881152861
720575941482268867,ascending_neuron,ANXXX145,ANXXX145,right,isomorphic,3,0.06528220902014409,0.2883052030264351,0.7715400021560765
720575941482323651,ascending_neuron,AN19B024,AN19B024,right,isomorphic,3,0.2632756999188331,0.5789758477730192,1.549410215805757
720575941482407677,descending_neuron,DNnt008,auto:DNg12_a,right,isomorphic,3,0.05797255257034633,0.2716853813546158,0.5764178934419101
720575941482418083,descending_neuron,DNge145,auto:DNge111,right,isomorphic,3,0.07470728806570194,0.308415747725652,0.6543464161448213
720575941482431311,descending_neuron,DNge142,DNge142,left,isomorphic,3,0.3933053585407649,0.7076524116049795,1.501381893838506
720575941482437967,ascending_neuron,AN09B013,AN09B013,right,isomorphic,3,0.2655310562222484,0.5814504631844939,1.556032589456536
720575941482535366,descending_neuron,DNg01,auto:DNg01_a,right,isomorphic,3,0.1323294488425966,0.4104717861186109,0.8708723343601725
720575941482713341,descending_neuron,DNg07,DNg07,left,isomorphic,3,0.02615516455988478,0.1824877799106038,0.3871729172563153
720575941482956998,ascending_neuron,AN08B026,AN08B026,right,isomorphic,3,0.1497988277176555,0.436726219965196,1.168732805223313
720575941482975430,sensory_ascending,SApp01,auto:SApp06,left,isomorphic,3,0.06549336599852561,0.2887710918827162,0.8139918361584929
720575941483052541,sensory_ascending,LgAG1,auto:LgAG1,left,dimorphic,3,0.08063774100590144,0.3204234083939966,0.9032138114874887
720575941483099590,ascending_neuron,ANXXX254,ANXXX254,right,dimorphic,3,0.08679729704059967,0.3324360855385826,0.8896396438938978
720575941483100099,sensory_ascending,SApp13,auto:SApp04,left,isomorphic,3,0.1227589482142873,0.3953499049405812,1.114417627296199
720575941483105475,ascending_neuron,AN08B049,auto:AN08B066,right,isomorphic,3,0.1037420706465139,0.3634398255555526,0.972609445994022
720575941483106243,ascending_neuron,AN02A002,AN02A002,left,isomorphic,3,0.9885859394832693,1.121920991656391,3.002397859056852
720575941483124410,ascending_neuron,AN06A092,AN06A092,right,dimorphic,3,0.1282527298069995,0.4040995512376942,1.081419847301933
720575941483134659,ascending_neuron,ANXXX027,ANXXX027,right,isomorphic,3,0.1925596646205646,0.4951510675701339,1.325084846649874
720575941483161027,ascending_neuron,AN17A012,AN17A012,left,isomorphic,3,0.1725336818413341,0.4686968172701215,1.254290035736811
720575941483266246,descending_neuron,DNpe045,DNpe045,right,isomorphic,3,0.2542270714583467,0.5689393295624579,1.207083017155766
720575941483506618,ascending_neuron,AN17A014,AN17A014,right,isomorphic,3,0.1288679723214341,0.4050676467079126,1.084010589242553
720575941483554189,descending_neuron,DNge175,DNge175,left,dimorphic,3,0.1897253204545473,0.4914934187151244,1.042770868435323
720575941483566778,sensory_ascending,SApp01,auto:SApp06,left,isomorphic,3,0.2782271579627018,0.5951888943330417,1.67772645731473
720575941483582659,ascending_neuron,AN05B056,AN05B056,left,isomorphic,3,0.04736229617446677,0.2455678081890825,0.6571695039520162
720575941483679674,descending_neuron,DNge076,DNge076,left,isomorphic,3,0.1350726833078637,0.4147045717146861,0.8798527710127295
720575941483701178,descending_neuron,DNp67,DNp67,right,dimorphic,3,0.1560074139909313,0.4456846517046816,0.9455812704905381
720575941483798781,ascending_neuron,AN10B015,AN10B015,left,isomorphic,3,0.2636160421918203,0.5793499542980898,1.550411370644898
720575941483828154,ascending_neuron,AN08B050,AN08B050,right,isomorphic,3,0.2812171062089402,0.5983784256481938,1.601333888422491
720575941483839042,ascending_neuron,AN19B104,AN19B104,right,dimorphic,3,0.01030605357142982,0.1145516257296399,0.3065541677176206
720575941483848122,ascending_neuron,AN17A015,AN17A015,right,isomorphic,3,0.05293661466942132,0.2596170086136784,0.6947668834377064
720575941483870018,sensory_ascending,SApp02,auto:SApp09,left,dimorphic,3,0.08485513774350531,0.3286957817632898,0.9265320887581043
720575941483879430,ascending_neuron,AN07B071,auto:AN07B071_d,right,isomorphic,3,0.04010796846590901,0.2259802015880733,0.6047506718236578
720575941483885709,ascending_neuron,AN19B065,auto:AN19B061,left,isomorphic,3,0.03917215033508402,0.2233283028613698,0.5976538663278135
720575941483888450,sensory_ascending,SApp05,auto:SApp09,right,isomorphic,3,0.2012203151134885,0.5061636715594711,1.426780962468212
720575941483896838,ascending_neuron,AN08B101,AN08B101,right,dimorphic,3,0.05592703451799,0.2668492307803665,0.714121194936442
720575941484023549,ascending_neuron,AN10B033,auto:AN10B047,right,isomorphic,3,0.03813400208333283,0.2203490854338008,0.5896811159356561
720575941484160954,ascending_neuron,AN07B085,auto:AN07B072_c,left,isomorphic,3,0.02094424238227688,0.1633004520374426,0.4370119921335734
720575941484195514,descending_neuron,DNp24,DNp24,left,isomorphic,3,0.2492040250762035,0.5632907059717881,1.195098685519128
720575941484263878,descending_neuron,DNbe005,DNbe005,left,dimorphic,3,0.6181244448304416,0.8871417512019072,1.882193207682069
720575941484265981,sensory_ascending,SApp03,,left,isomorphic,3,0.00968258928571472,0.1110326779556405,0.3129804053911808
720575941484372221,ascending_neuron,AN09B029_b,auto:AN09B029,right,isomorphic,3,0.2063031166889254,0.5125166205797159,1.371557191462971
720575941484465862,ascending_neuron,AN09B003,AN09B003,left,isomorphic,3,0.2186355737057436,0.5276129815764696,1.41195690077698
720575941484535482,descending_neuron,DNg64,DNg64,right,isomorphic,3,0.04859849630536237,0.248751939310336,0.527761442783339
720575941484691642,ascending_neuron,AN17A003,AN17A003,right,isomorphic,3,0.3323201823837114,0.6504792062199551,1.740761952615228
720575941484864454,ascending_neuron,AN_GNG_90,,right,isomorphic,3,0.02649656250944754,0.1836749062517136,0.4915365247586961
720575941484893949,ascending_neuron,AN09B007,AN09B007,left,isomorphic,3,0.1929183242506996,0.4956119846614196,1.3263183171869
720575941484960253,ascending_neuron,AN27X015,AN27X015,left,isomorphic,3,0.3718128924242211,0.6880456946140128,1.841294472432049
720575941484965186,ascending_neuron,AN04B003,AN04B003,right,isomorphic,3,0.4090026248236314,0.7216358609616952,1.931185867884726
720575941485069520,ascending_neuron,AN10B048,auto:AN10B053,left,isomorphic,3,0.02509601190476243,0.1787546776235183,0.4783693908791937
720575941485157562,ascending_neuron,AN00A002,AN00A002,right,isomorphic,12,0.115455223421465,0.3833858702330046,1.025987502275703
720575941485303693,ascending_neuron,AN10B037,AN10B037,right,dimorphic,3,0.02005190886243495,0.1597838643639515,0.4276011732072892
720575941485358733,descending_neuron,DNge091,DNge091,right,isomorphic,3,0.1828601084075835,0.4825191407385765,1.023730703739631
720575941485651206,sensory_ascending,SApp05,auto:SApp09,left,isomorphic,3,0.06466964299533898,0.2869493802146485,0.808856770816689
720575941485705478,ascending_neuron,AN17A013,AN17A013,right,isomorphic,3,0.06499113831076808,0.2876617585891846,0.7698180661060426
720575941485886672,ascending_neuron,AN06A018,AN06A018,right,isomorphic,3,0.1393670832312938,0.4212453935706361,1.127304219459145
720575941485889858,ascending_neuron,AN10B051,auto:AN10B045,right,isomorphic,3,0.03926756509539905,0.2236001267998841,0.5983813004493828
720575941486250758,ascending_neuron,AN19B093,auto:AN19B102,left,isomorphic,3,0.05225763730158635,0.2579466811703672,0.6902968828075218
720575941486413709,descending_neuron,DNg40,DNg40,left,isomorphic,3,0.2575608272081537,0.5726575157772065,1.214971660463124
720575941486437954,descending_neuron,DNg108,DNg108,left,isomorphic,3,1.734672812029687,1.486154104207617,3.153080279130923
720575941486460813,sensory_ascending,SAxx02,auto:LgAG1,left,isomorphic,3,0.06377856971988355,0.2849656068265158,0.8032648837195404
720575941486574598,descending_neuron,DNg02_g,DNg02_g,left,dimorphic,3,0.08836331092240331,0.3354216179230737,0.7116430830915244
720575941486575426,descending_neuron,DNge082,DNge082,left,isomorphic,3,0.1992534988199988,0.5036838632758286,1.06863457276408
720575941486587714,descending_neuron,DNp17,auto:DNpe009,left,isomorphic,3,0.08412832204170992,0.3272850538226882,0.6943802435702563
720575941486681808,ascending_neuron,AN07B089,AN07B089,left,isomorphic,3,0.03078189793388361,0.1979715376295851,0.5297960597525762
720575941486684226,descending_neuron,DNa14,DNa14,left,isomorphic,3,0.2644282620406388,0.5802417771720106,1.231062713852558
720575941486694541,ascending_neuron,ANXXX984,auto:AN09B042,right,female-specific,3,0.1496581493596639,0.4365211036783966,1.168183888940506
720575941486700098,descending_neuron,DNa05,DNa05,right,isomorphic,3,0.998787611730432,1.127694942813337,2.392559879889598
720575941486700354,ascending_neuron,ANXXX433,auto:AN27X022,left,isomorphic,3,0.3108655102124182,0.6291313540880977,1.683632488051488
720575941486776642,ascending_neuron,AN00A006,AN00A006,left,dimorphic,12,0.1448955498360688,0.4275147017593648,1.144081655324586
720575941486783238,ascending_neuron,AN08B099,auto:AN08B099_g,left,dimorphic,3,0.08639936576779202,0.3316731661373743,0.8875979782205967
720575941486815238,descending_neuron,DNge027,DNge027,right,isomorphic,3,0.1035201011736659,0.3630508042812967,0.7702622009797027
720575941486839046,ascending_neuron,AN04B004,AN04B004,left,isomorphic,3,0.03902727135854501,0.2229149282053795,0.5965476251652327
720575941486868432,ascending_neuron,AN08B100,AN08B100,left,isomorphic,3,0.05550624511784311,0.2658434619542127,0.7114296344853871
720575941486980560,ascending_neuron,AN12B006,AN12B006,left,isomorphic,12,0.07844605571958424,0.31593150136012,0.8454713570264959
720575941487186896,descending_neuron,DNge112,auto:DNge089,right,isomorphic,3,0.02068102593954315,0.1622710696702281,0.3442803866719314
720575941487319437,descending_neuron,DNp57,DNp57,right,isomorphic,3,0.3912810367390141,0.7058289375486704,1.497513142899302
720575941487325325,ascending_neuron,AN09B028,AN09B028,right,dimorphic,3,0.1080753658702175,0.3709525975615778,0.9927145431926853
720575941487448205,descending_neuron,DNge110,DNge110,left,isomorphic,3,0.1371251530629762,0.4178434724363219,0.8865123804943564
720575941487451701,sensory_ascending,SAabg01,,,dimorphic,3,0.06800874202613,0.2942642005670429,0.8294758847695267
720575941487480838,descending_neuron,DNae006,DNae006,right,isomorphic,3,0.2542319753668778,0.5689448168084885,1.20709465910272
720575941487488821,ascending_neuron,AN10B019,AN10B019,left,isomorphic,3,0.5297585423701313,0.8212852886219925,2.1978599300411
720575941487560757,sensory_ascending,SAch01,auto:LgAG1,,dimorphic,3,0.04758957363172615,0.2461563061654109,0.6938687052475271
720575941487659984,descending_neuron,DNge016,auto:DNg06,right,isomorphic,3,0.1456631801036076,0.4306554552305048,0.9136947636473078
720575941487707189,ascending_neuron,AN16B112,AN16B112,left,isomorphic,3,0.1224056048280453,0.3947805169512454,1.056480971215121
720575941487783888,ascending_neuron,AN09B009,AN09B009,left,isomorphic,3,0.2231752513598618,0.5330624310881287,1.426540294499463
720575941487869904,ascending_neuron,AN05B062,auto:AN05B059,left,isomorphic,3,0.05751071689639765,0.2706010328852463,0.7241614764634552
720575941487876560,ascending_neuron,AN00A006,AN00A006,right,dimorphic,12,0.1243537107752048,0.397734394290327,1.064385908429712
720575941487951757,descending_neuron,DNge141,DNge141,right,isomorphic,3,0.3903568273189274,0.7049948574988428,1.4957435273871
720575941487967689,ascending_neuron,AN07B072,auto:AN07B072_e,right,isomorphic,3,0.06951007527859539,0.2974944984402664,0.7961316811440903
720575941488006197,sensory_ascending,SApp23,SApp23,right,isomorphic,3,0.04557894865689996,0.2409002279729487,0.6790528013736983
720575941488139214,ascending_neuron,AN07B056,AN07B056,right,isomorphic,3,0.1120029532204026,0.3776328761738563,1.010591786200499
720575941488207305,ascending_neuron,AN01B011,AN01B011,left,isomorphic,3,0.05713323310023425,0.2697114971627835,0.7217809700208991
720575941488256976,ascending_neuron,AN08B099,auto:AN08B099_b,left,dimorphic,3,0.06036265605029878,0.2772293648019409,0.741899703757358
720575941488498892,sensory_ascending,SAch01,,,isomorphic,3,0.02431558624639315,0.1759533061989066,0.4959795451034132
720575941488529205,sensory_ascending,SApp01,auto:SApp06,left,isomorphic,3,0.1191029319835631,0.3894182364699617,1.097697360463382
720575941488722894,sensory_ascending,SApp10,auto:SApp10,left,isomorphic,3,0.1602919738220209,0.4517633006053619,1.273436465441399
